"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Thomas County, NE"	"31171"	0	722	Unreliable
	"Thurston County, NE"	"31173"	0	7224	Unreliable
	"Valley County, NE"	"31175"	0	4158	Unreliable
	"Washington County, NE"	"31177"	Suppressed	20729	Suppressed
	"Wayne County, NE"	"31179"	0	9385	Unreliable
	"Webster County, NE"	"31181"	0	3487	Unreliable
	"Wheeler County, NE"	"31183"	0	783	Unreliable
	"York County, NE"	"31185"	0	13679	Unreliable
	"Churchill County, NV"	"32001"	0	24909	Unreliable
	"Clark County, NV"	"32003"	90	2266715	4.0
	"Douglas County, NV"	"32005"	Suppressed	48905	Suppressed
	"Elko County, NV"	"32007"	Suppressed	52778	Suppressed
	"Esmeralda County, NV"	"32009"	0	873	Unreliable
	"Eureka County, NV"	"32011"	0	2029	Unreliable
	"Humboldt County, NV"	"32013"	0	16831	Unreliable
	"Lander County, NV"	"32015"	0	5532	Unreliable
	"Lincoln County, NV"	"32017"	0	5183	Unreliable
	"Lyon County, NV"	"32019"	Suppressed	57510	Suppressed
	"Mineral County, NV"	"32021"	0	4505	Unreliable
	"Nye County, NV"	"32023"	Suppressed	46523	Suppressed
	"Pershing County, NV"	"32027"	Suppressed	6725	Suppressed
	"Storey County, NV"	"32029"	0	4123	Unreliable
	"Washoe County, NV"	"32031"	19	471519	Unreliable
	"White Pine County, NV"	"32033"	0	9580	Unreliable
	"Carson City, NV"	"32510"	Suppressed	55916	Suppressed
	"Belknap County, NH"	"33001"	Suppressed	61303	Suppressed
	"Carroll County, NH"	"33003"	0	48910	Unreliable
	"Cheshire County, NH"	"33005"	Suppressed	76085	Suppressed
	"Coos County, NH"	"33007"	0	31563	Unreliable
	"Grafton County, NH"	"33009"	Suppressed	89886	Suppressed
	"Hillsborough County, NH"	"33011"	Suppressed	417025	Suppressed
	"Merrimack County, NH"	"33013"	Suppressed	151391	Suppressed
	"Rockingham County, NH"	"33015"	Suppressed	309769	Suppressed
	"Strafford County, NH"	"33017"	0	130633	Unreliable
	"Sullivan County, NH"	"33019"	Suppressed	43146	Suppressed
	"Atlantic County, NJ"	"34001"	10	263670	Unreliable
	"Bergen County, NJ"	"34003"	Suppressed	932202	Suppressed
	"Burlington County, NJ"	"34005"	Suppressed	445349	Suppressed
	"Camden County, NJ"	"34007"	22	506471	4.3
	"Cape May County, NJ"	"34009"	0	92039	Unreliable
	"Cumberland County, NJ"	"34011"	Suppressed	149527	Suppressed
	"Essex County, NJ"	"34013"	58	798975	7.3
	"Gloucester County, NJ"	"34015"	0	291636	Unreliable
	"Hudson County, NJ"	"34017"	12	672391	Unreliable
	"Hunterdon County, NJ"	"34019"	0	124371	Unreliable
	"Mercer County, NJ"	"34021"	16	367430	Unreliable
	"Middlesex County, NJ"	"34023"	Suppressed	825062	Suppressed
	"Monmouth County, NJ"	"34025"	Suppressed	618795	Suppressed
	"Morris County, NJ"	"34027"	Suppressed	491845	Suppressed
	"Ocean County, NJ"	"34029"	Suppressed	607186	Suppressed
	"Passaic County, NJ"	"34031"	18	501826	Unreliable
	"Salem County, NJ"	"34033"	Suppressed	62385	Suppressed
	"Somerset County, NJ"	"34035"	Suppressed	328934	Suppressed
	"Sussex County, NJ"	"34037"	0	140488	Unreliable
	"Union County, NJ"	"34039"	12	556341	Unreliable
	"Warren County, NJ"	"34041"	0	105267	Unreliable
	"Bernalillo County, NM"	"35001"	54	679121	8.0
	"Catron County, NM"	"35003"	0	3527	Unreliable
	"Chaves County, NM"	"35005"	10	64615	Unreliable
	"Cibola County, NM"	"35006"	Suppressed	26675	Suppressed
	"Colfax County, NM"	"35007"	Suppressed	11941	Suppressed
	"Curry County, NM"	"35009"	Suppressed	48954	Suppressed
	"DeBaca County, NM"	"35011"	0	1748	Unreliable
	"Dona Ana County, NM"	"35013"	Suppressed	218195	Suppressed
	"Eddy County, NM"	"35015"	10	58460	Unreliable
	"Grant County, NM"	"35017"	Suppressed	26998	Suppressed
	"Guadalupe County, NM"	"35019"	Suppressed	4300	Suppressed
	"Harding County, NM"	"35021"	0	625	Unreliable
	"Hidalgo County, NM"	"35023"	0	4198	Unreliable
	"Lea County, NM"	"35025"	13	71070	Unreliable
	"Lincoln County, NM"	"35027"	Suppressed	19572	Suppressed
	"Los Alamos County, NM"	"35028"	0	19369	Unreliable
	"Luna County, NM"	"35029"	Suppressed	23709	Suppressed
	"McKinley County, NM"	"35031"	Suppressed	71367	Suppressed
	"Mora County, NM"	"35033"	0	4521	Unreliable
	"Otero County, NM"	"35035"	Suppressed	67490	Suppressed
	"Quay County, NM"	"35037"	Suppressed	8253	Suppressed
	"Rio Arriba County, NM"	"35039"	Suppressed	38921	Suppressed
	"Roosevelt County, NM"	"35041"	Suppressed	18500	Suppressed
	"Sandoval County, NM"	"35043"	Suppressed	146748	Suppressed
	"San Juan County, NM"	"35045"	Suppressed	123958	Suppressed
	"San Miguel County, NM"	"35047"	Suppressed	27277	Suppressed
	"Santa Fe County, NM"	"35049"	Suppressed	150358	Suppressed
	"Sierra County, NM"	"35051"	Suppressed	10791	Suppressed
	"Socorro County, NM"	"35053"	Suppressed	16637	Suppressed
	"Taos County, NM"	"35055"	Suppressed	32723	Suppressed
	"Torrance County, NM"	"35057"	0	15461	Unreliable
	"Union County, NM"	"35059"	Suppressed	4059	Suppressed
	"Valencia County, NM"	"35061"	Suppressed	76688	Suppressed
	"Albany County, NY"	"36001"	Suppressed	305506	Suppressed
	"Allegany County, NY"	"36003"	0	46091	Unreliable
	"Bronx County, NY"	"36005"	49	1418207	3.5
	"Broome County, NY"	"36007"	Suppressed	190488	Suppressed
	"Cattaraugus County, NY"	"36009"	0	76117	Unreliable
	"Cayuga County, NY"	"36011"	Suppressed	76576	Suppressed
	"Chautauqua County, NY"	"36013"	Suppressed	126903	Suppressed
	"Chemung County, NY"	"36015"	Suppressed	83456	Suppressed
	"Chenango County, NY"	"36017"	0	47207	Unreliable
	"Clinton County, NY"	"36019"	Suppressed	80485	Suppressed
	"Columbia County, NY"	"36021"	0	59461	Unreliable
	"Cortland County, NY"	"36023"	0	47581	Unreliable
	"Delaware County, NY"	"36025"	0	44135	Unreliable
	"Dutchess County, NY"	"36027"	Suppressed	294218	Suppressed
	"Erie County, NY"	"36029"	35	918702	3.8
	"Essex County, NY"	"36031"	0	36885	Unreliable
	"Franklin County, NY"	"36033"	0	50022	Unreliable
	"Fulton County, NY"	"36035"	0	53383	Unreliable
	"Genesee County, NY"	"36037"	0	57280	Unreliable
	"Greene County, NY"	"36039"	0	47188	Unreliable
	"Hamilton County, NY"	"36041"	0	4416	Unreliable
	"Herkimer County, NY"	"36043"	Suppressed	61319	Suppressed
	"Jefferson County, NY"	"36045"	0	109834	Unreliable
	"Kings County, NY"	"36047"	59	2559903	2.3
	"Lewis County, NY"	"36049"	0	26296	Unreliable
	"Livingston County, NY"	"36051"	0	62914	Unreliable
	"Madison County, NY"	"36053"	0	70941	Unreliable
	"Monroe County, NY"	"36055"	25	741770	3.4
	"Montgomery County, NY"	"36057"	Suppressed	49221	Suppressed
	"Nassau County, NY"	"36059"	Suppressed	1356924	Suppressed
	"New York County, NY"	"36061"	19	1628706	Unreliable
	"Niagara County, NY"	"36063"	Suppressed	209281	Suppressed
	"Oneida County, NY"	"36065"	Suppressed	228671	Suppressed
	"Onondaga County, NY"	"36067"	13	460528	Unreliable
	"Ontario County, NY"	"36069"	0	109777	Unreliable
	"Orange County, NY"	"36071"	Suppressed	384940	Suppressed
	"Orleans County, NY"	"36073"	0	40352	Unreliable
	"Oswego County, NY"	"36075"	0	117124	Unreliable
	"Otsego County, NY"	"36077"	Suppressed	59493	Suppressed
	"Putnam County, NY"	"36079"	Suppressed	98320	Suppressed
	"Queens County, NY"	"36081"	29	2253858	1.3
	"Rensselaer County, NY"	"36083"	Suppressed	158714	Suppressed
	"Richmond County, NY"	"36085"	Suppressed	476143	Suppressed
	"Rockland County, NY"	"36087"	Suppressed	325789	Suppressed
	"St. Lawrence County, NY"	"36089"	0	107740	Unreliable
	"Saratoga County, NY"	"36091"	0	229863	Unreliable
	"Schenectady County, NY"	"36093"	Suppressed	155299	Suppressed
	"Schoharie County, NY"	"36095"	Suppressed	30999	Suppressed
	"Schuyler County, NY"	"36097"	0	17807	Unreliable
	"Seneca County, NY"	"36099"	Suppressed	34016	Suppressed
	"Steuben County, NY"	"36101"	0	95379	Unreliable
	"Suffolk County, NY"	"36103"	23	1476601	1.6
	"Sullivan County, NY"	"36105"	Suppressed	75432	Suppressed
	"Tioga County, NY"	"36107"	Suppressed	48203	Suppressed
	"Tompkins County, NY"	"36109"	Suppressed	102180	Suppressed
	"Ulster County, NY"	"36111"	Suppressed	177573	Suppressed
	"Warren County, NY"	"36113"	0	63944	Unreliable
	"Washington County, NY"	"36115"	0	61204	Unreliable
	"Wayne County, NY"	"36117"	0	89918	Unreliable
	"Westchester County, NY"	"36119"	Suppressed	967506	Suppressed
	"Wyoming County, NY"	"36121"	0	39859	Unreliable
	"Yates County, NY"	"36123"	0	24913	Unreliable
	"Alamance County, NC"	"37001"	10	169509	Unreliable
	"Alexander County, NC"	"37003"	Suppressed	37497	Suppressed
	"Alleghany County, NC"	"37005"	0	11137	Unreliable
	"Anson County, NC"	"37007"	Suppressed	24446	Suppressed
	"Ashe County, NC"	"37009"	0	27203	Unreliable
	"Avery County, NC"	"37011"	0	17557	Unreliable
	"Beaufort County, NC"	"37013"	Suppressed	46994	Suppressed
	"Bertie County, NC"	"37015"	Suppressed	18947	Suppressed
	"Bladen County, NC"	"37017"	Suppressed	32722	Suppressed
	"Brunswick County, NC"	"37019"	Suppressed	142820	Suppressed
	"Buncombe County, NC"	"37021"	Suppressed	261191	Suppressed
	"Burke County, NC"	"37023"	Suppressed	90485	Suppressed
	"Cabarrus County, NC"	"37025"	10	216453	Unreliable
	"Caldwell County, NC"	"37027"	Suppressed	82178	Suppressed
	"Camden County, NC"	"37029"	0	10867	Unreliable
	"Carteret County, NC"	"37031"	Suppressed	69473	Suppressed
	"Caswell County, NC"	"37033"	Suppressed	22604	Suppressed
	"Catawba County, NC"	"37035"	Suppressed	159551	Suppressed
	"Chatham County, NC"	"37037"	Suppressed	74470	Suppressed
	"Cherokee County, NC"	"37039"	Suppressed	28612	Suppressed
	"Chowan County, NC"	"37041"	Suppressed	13943	Suppressed
	"Clay County, NC"	"37043"	Suppressed	11231	Suppressed
	"Cleveland County, NC"	"37045"	Suppressed	97947	Suppressed
	"Columbus County, NC"	"37047"	11	55508	Unreliable
	"Craven County, NC"	"37049"	Suppressed	102139	Suppressed
	"Cumberland County, NC"	"37051"	20	335509	6.0
	"Currituck County, NC"	"37053"	0	27763	Unreliable
	"Dare County, NC"	"37055"	Suppressed	37009	Suppressed
	"Davidson County, NC"	"37057"	Suppressed	167609	Suppressed
	"Davie County, NC"	"37059"	Suppressed	42846	Suppressed
	"Duplin County, NC"	"37061"	Suppressed	58741	Suppressed
	"Durham County, NC"	"37063"	29	321488	9.0
	"Edgecombe County, NC"	"37065"	Suppressed	51472	Suppressed
	"Forsyth County, NC"	"37067"	27	382295	7.1
	"Franklin County, NC"	"37069"	Suppressed	69685	Suppressed
	"Gaston County, NC"	"37071"	Suppressed	224529	Suppressed
	"Gates County, NC"	"37073"	0	11562	Unreliable
	"Graham County, NC"	"37075"	Suppressed	8441	Suppressed
	"Granville County, NC"	"37077"	Suppressed	60443	Suppressed
	"Greene County, NC"	"37079"	Suppressed	21069	Suppressed
	"Guilford County, NC"	"37081"	49	537174	9.1
	"Halifax County, NC"	"37083"	Suppressed	50010	Suppressed
	"Harnett County, NC"	"37085"	Suppressed	135976	Suppressed
	"Haywood County, NC"	"37087"	Suppressed	62317	Suppressed
	"Henderson County, NC"	"37089"	Suppressed	117417	Suppressed
	"Hertford County, NC"	"37091"	Suppressed	23677	Suppressed
	"Hoke County, NC"	"37093"	Suppressed	55234	Suppressed
	"Hyde County, NC"	"37095"	0	4937	Unreliable
	"Iredell County, NC"	"37097"	Suppressed	181806	Suppressed
	"Jackson County, NC"	"37099"	Suppressed	43938	Suppressed
	"Johnston County, NC"	"37101"	Suppressed	209339	Suppressed
	"Jones County, NC"	"37103"	0	9419	Unreliable
	"Lee County, NC"	"37105"	Suppressed	61779	Suppressed
	"Lenoir County, NC"	"37107"	Suppressed	55949	Suppressed
	"Lincoln County, NC"	"37109"	Suppressed	86111	Suppressed
	"McDowell County, NC"	"37111"	Suppressed	45756	Suppressed
	"Macon County, NC"	"37113"	Suppressed	35858	Suppressed
	"Madison County, NC"	"37115"	0	21755	Unreliable
	"Martin County, NC"	"37117"	Suppressed	22440	Suppressed
	"Mecklenburg County, NC"	"37119"	84	1110356	7.6
	"Mitchell County, NC"	"37121"	0	14964	Unreliable
	"Montgomery County, NC"	"37123"	Suppressed	27173	Suppressed
	"Moore County, NC"	"37125"	Suppressed	100880	Suppressed
	"Nash County, NC"	"37127"	Suppressed	94298	Suppressed
	"New Hanover County, NC"	"37129"	10	234473	Unreliable
	"Northampton County, NC"	"37131"	0	19483	Unreliable
	"Onslow County, NC"	"37133"	Suppressed	197938	Suppressed
	"Orange County, NC"	"37135"	Suppressed	148476	Suppressed
	"Pamlico County, NC"	"37137"	0	12726	Unreliable
	"Pasquotank County, NC"	"37139"	Suppressed	39824	Suppressed
	"Pender County, NC"	"37141"	Suppressed	63060	Suppressed
	"Perquimans County, NC"	"37143"	Suppressed	13463	Suppressed
	"Person County, NC"	"37145"	Suppressed	39490	Suppressed
	"Pitt County, NC"	"37147"	14	180742	Unreliable
	"Polk County, NC"	"37149"	0	20724	Unreliable
	"Randolph County, NC"	"37151"	Suppressed	143667	Suppressed
	"Richmond County, NC"	"37153"	Suppressed	44829	Suppressed
	"Robeson County, NC"	"37155"	26	130625	19.9
	"Rockingham County, NC"	"37157"	Suppressed	91010	Suppressed
	"Rowan County, NC"	"37159"	Suppressed	142088	Suppressed
	"Rutherford County, NC"	"37161"	Suppressed	67029	Suppressed
	"Sampson County, NC"	"37163"	Suppressed	63531	Suppressed
	"Scotland County, NC"	"37165"	Suppressed	34823	Suppressed
	"Stanly County, NC"	"37167"	Suppressed	62806	Suppressed
	"Stokes County, NC"	"37169"	Suppressed	45591	Suppressed
	"Surry County, NC"	"37171"	Suppressed	71783	Suppressed
	"Swain County, NC"	"37173"	0	14271	Unreliable
	"Transylvania County, NC"	"37175"	0	34385	Unreliable
	"Tyrrell County, NC"	"37177"	Suppressed	4016	Suppressed
	"Union County, NC"	"37179"	Suppressed	239859	Suppressed
	"Vance County, NC"	"37181"	10	44535	Unreliable
	"Wake County, NC"	"37183"	25	1111761	2.2
	"Warren County, NC"	"37185"	0	19731	Unreliable
	"Washington County, NC"	"37187"	Suppressed	11580	Suppressed
	"Watauga County, NC"	"37189"	0	56177	Unreliable
	"Wayne County, NC"	"37191"	Suppressed	123131	Suppressed
	"Wilkes County, NC"	"37193"	0	68412	Unreliable
	"Wilson County, NC"	"37195"	Suppressed	81801	Suppressed
	"Yadkin County, NC"	"37197"	Suppressed	37667	Suppressed
	"Yancey County, NC"	"37199"	Suppressed	18069	Suppressed
	"Adams County, ND"	"38001"	0	2216	Unreliable
	"Barnes County, ND"	"38003"	0	10415	Unreliable
	"Benson County, ND"	"38005"	0	6832	Unreliable
	"Billings County, ND"	"38007"	0	928	Unreliable
	"Bottineau County, ND"	"38009"	0	6282	Unreliable
	"Bowman County, ND"	"38011"	0	3024	Unreliable
	"Burke County, ND"	"38013"	0	2115	Unreliable
	"Burleigh County, ND"	"38015"	Suppressed	95626	Suppressed
	"Cass County, ND"	"38017"	Suppressed	181923	Suppressed
	"Cavalier County, ND"	"38019"	0	3762	Unreliable
	"Dickey County, ND"	"38021"	0	4872	Unreliable
	"Divide County, ND"	"38023"	0	2264	Unreliable
	"Dunn County, ND"	"38025"	0	4424	Unreliable
	"Eddy County, ND"	"38027"	0	2287	Unreliable
	"Emmons County, ND"	"38029"	0	3241	Unreliable
	"Foster County, ND"	"38031"	0	3210	Unreliable
	"Golden Valley County, ND"	"38033"	0	1761	Unreliable
	"Grand Forks County, ND"	"38035"	Suppressed	69451	Suppressed
	"Grant County, ND"	"38037"	0	2274	Unreliable
	"Griggs County, ND"	"38039"	0	2231	Unreliable
	"Hettinger County, ND"	"38041"	0	2499	Unreliable
	"Kidder County, ND"	"38043"	0	2480	Unreliable
	"LaMoure County, ND"	"38045"	0	4046	Unreliable
	"Logan County, ND"	"38047"	0	1850	Unreliable
	"McHenry County, ND"	"38049"	0	5745	Unreliable
	"McIntosh County, ND"	"38051"	0	2497	Unreliable
	"McKenzie County, ND"	"38053"	0	15024	Unreliable
	"McLean County, ND"	"38055"	0	9450	Unreliable
	"Mercer County, ND"	"38057"	0	8187	Unreliable
	"Morton County, ND"	"38059"	Suppressed	31364	Suppressed
	"Mountrail County, ND"	"38061"	Suppressed	10545	Suppressed
	"Nelson County, ND"	"38063"	0	2879	Unreliable
	"Oliver County, ND"	"38065"	0	1959	Unreliable
	"Pembina County, ND"	"38067"	0	6801	Unreliable
	"Pierce County, ND"	"38069"	0	3975	Unreliable
	"Ramsey County, ND"	"38071"	0	11519	Unreliable
	"Ransom County, ND"	"38073"	Suppressed	5218	Suppressed
	"Renville County, ND"	"38075"	0	2327	Unreliable
	"Richland County, ND"	"38077"	0	16177	Unreliable
	"Rolette County, ND"	"38079"	Suppressed	14176	Suppressed
	"Sargent County, ND"	"38081"	0	3898	Unreliable
	"Sheridan County, ND"	"38083"	0	1315	Unreliable
	"Sioux County, ND"	"38085"	0	4230	Unreliable
	"Slope County, ND"	"38087"	0	750	Unreliable
	"Stark County, ND"	"38089"	0	31489	Unreliable
	"Steele County, ND"	"38091"	0	1890	Unreliable
	"Stutsman County, ND"	"38093"	0	20704	Unreliable
	"Towner County, ND"	"38095"	0	2189	Unreliable
	"Traill County, ND"	"38097"	0	8036	Unreliable
	"Walsh County, ND"	"38099"	0	10641	Unreliable
	"Ward County, ND"	"38101"	Suppressed	67641	Suppressed
	"Wells County, ND"	"38103"	0	3834	Unreliable
	"Williams County, ND"	"38105"	0	37589	Unreliable
	"Adams County, OH"	"39001"	Suppressed	27698	Suppressed
	"Allen County, OH"	"39003"	Suppressed	102351	Suppressed
	"Ashland County, OH"	"39005"	Suppressed	53484	Suppressed
	"Ashtabula County, OH"	"39007"	Suppressed	97241	Suppressed
	"Athens County, OH"	"39009"	0	65327	Unreliable
	"Auglaize County, OH"	"39011"	Suppressed	45656	Suppressed
	"Belmont County, OH"	"39013"	0	67006	Unreliable
	"Brown County, OH"	"39015"	0	43432	Unreliable
	"Butler County, OH"	"39017"	14	383134	Unreliable
	"Carroll County, OH"	"39019"	0	26914	Unreliable
	"Champaign County, OH"	"39021"	0	38885	Unreliable
	"Clark County, OH"	"39023"	Suppressed	134083	Suppressed
	"Clermont County, OH"	"39025"	Suppressed	206428	Suppressed
	"Clinton County, OH"	"39027"	Suppressed	41968	Suppressed
	"Columbiana County, OH"	"39029"	Suppressed	101883	Suppressed
	"Coshocton County, OH"	"39031"	Suppressed	36600	Suppressed
	"Crawford County, OH"	"39033"	0	41494	Unreliable
	"Cuyahoga County, OH"	"39035"	134	1235072	10.8
	"Darke County, OH"	"39037"	Suppressed	51113	Suppressed
	"Defiance County, OH"	"39039"	0	38087	Unreliable
	"Delaware County, OH"	"39041"	Suppressed	209177	Suppressed
	"Erie County, OH"	"39043"	Suppressed	74266	Suppressed
	"Fairfield County, OH"	"39045"	Suppressed	157574	Suppressed
	"Fayette County, OH"	"39047"	0	28525	Unreliable
	"Franklin County, OH"	"39049"	83	1316756	6.3
	"Fulton County, OH"	"39051"	0	42126	Unreliable
	"Gallia County, OH"	"39053"	Suppressed	29898	Suppressed
	"Geauga County, OH"	"39055"	0	93649	Unreliable
	"Greene County, OH"	"39057"	Suppressed	168937	Suppressed
	"Guernsey County, OH"	"39059"	0	38875	Unreliable
	"Hamilton County, OH"	"39061"	74	817473	9.1
	"Hancock County, OH"	"39063"	Suppressed	75783	Suppressed
	"Hardin County, OH"	"39065"	0	31365	Unreliable
	"Harrison County, OH"	"39067"	0	15040	Unreliable
	"Henry County, OH"	"39069"	0	27006	Unreliable
	"Highland County, OH"	"39071"	Suppressed	43161	Suppressed
	"Hocking County, OH"	"39073"	Suppressed	28264	Suppressed
	"Holmes County, OH"	"39075"	Suppressed	43960	Suppressed
	"Huron County, OH"	"39077"	Suppressed	58266	Suppressed
	"Jackson County, OH"	"39079"	Suppressed	32413	Suppressed
	"Jefferson County, OH"	"39081"	Suppressed	65325	Suppressed
	"Knox County, OH"	"39083"	Suppressed	62322	Suppressed
	"Lake County, OH"	"39085"	Suppressed	230149	Suppressed
	"Lawrence County, OH"	"39087"	Suppressed	59463	Suppressed
	"Licking County, OH"	"39089"	Suppressed	176862	Suppressed
	"Logan County, OH"	"39091"	Suppressed	45672	Suppressed
	"Lorain County, OH"	"39093"	Suppressed	309833	Suppressed
	"Lucas County, OH"	"39095"	29	428348	6.8
	"Madison County, OH"	"39097"	Suppressed	44731	Suppressed
	"Mahoning County, OH"	"39099"	18	228683	Unreliable
	"Marion County, OH"	"39101"	0	65093	Unreliable
	"Medina County, OH"	"39103"	Suppressed	179746	Suppressed
	"Meigs County, OH"	"39105"	Suppressed	22907	Suppressed
	"Mercer County, OH"	"39107"	0	41172	Unreliable
	"Miami County, OH"	"39109"	0	106987	Unreliable
	"Monroe County, OH"	"39111"	0	13654	Unreliable
	"Montgomery County, OH"	"39113"	53	531687	10.0
	"Morgan County, OH"	"39115"	0	14508	Unreliable
	"Morrow County, OH"	"39117"	0	35328	Unreliable
	"Muskingum County, OH"	"39119"	Suppressed	86215	Suppressed
	"Noble County, OH"	"39121"	Suppressed	14424	Suppressed
	"Ottawa County, OH"	"39123"	0	40525	Unreliable
	"Paulding County, OH"	"39125"	0	18672	Unreliable
	"Perry County, OH"	"39127"	0	36134	Unreliable
	"Pickaway County, OH"	"39129"	0	58457	Unreliable
	"Pike County, OH"	"39131"	Suppressed	27772	Suppressed
	"Portage County, OH"	"39133"	Suppressed	162466	Suppressed
	"Preble County, OH"	"39135"	Suppressed	40882	Suppressed
	"Putnam County, OH"	"39137"	0	33861	Unreliable
	"Richland County, OH"	"39139"	Suppressed	121154	Suppressed
	"Ross County, OH"	"39141"	Suppressed	76666	Suppressed
	"Sandusky County, OH"	"39143"	Suppressed	58518	Suppressed
	"Scioto County, OH"	"39145"	Suppressed	75314	Suppressed
	"Seneca County, OH"	"39147"	0	55178	Unreliable
	"Shelby County, OH"	"39149"	0	48590	Unreliable
	"Stark County, OH"	"39151"	13	370606	Unreliable
	"Summit County, OH"	"39153"	35	541013	6.5
	"Trumbull County, OH"	"39155"	11	197974	Unreliable
	"Tuscarawas County, OH"	"39157"	0	91987	Unreliable
	"Union County, OH"	"39159"	0	58988	Unreliable
	"Van Wert County, OH"	"39161"	0	28275	Unreliable
	"Vinton County, OH"	"39163"	0	13085	Unreliable
	"Warren County, OH"	"39165"	Suppressed	234602	Suppressed
	"Washington County, OH"	"39167"	0	59911	Unreliable
	"Wayne County, OH"	"39169"	Suppressed	115710	Suppressed
	"Williams County, OH"	"39171"	0	36692	Unreliable
	"Wood County, OH"	"39173"	Suppressed	130817	Suppressed
	"Wyandot County, OH"	"39175"	0	21772	Unreliable
	"Adair County, OK"	"40001"	0	22194	Unreliable
	"Alfalfa County, OK"	"40003"	0	5702	Unreliable
	"Atoka County, OK"	"40005"	Suppressed	13758	Suppressed
	"Beaver County, OK"	"40007"	0	5311	Unreliable
	"Beckham County, OK"	"40009"	Suppressed	21859	Suppressed
	"Blaine County, OK"	"40011"	0	9429	Unreliable
	"Bryan County, OK"	"40013"	Suppressed	47995	Suppressed
	"Caddo County, OK"	"40015"	0	28762	Unreliable
	"Canadian County, OK"	"40017"	Suppressed	148306	Suppressed
	"Carter County, OK"	"40019"	Suppressed	48111	Suppressed
	"Cherokee County, OK"	"40021"	Suppressed	48657	Suppressed
	"Choctaw County, OK"	"40023"	Suppressed	14672	Suppressed
	"Cimarron County, OK"	"40025"	0	2137	Unreliable
	"Cleveland County, OK"	"40027"	Suppressed	284014	Suppressed
	"Coal County, OK"	"40029"	0	5495	Unreliable
	"Comanche County, OK"	"40031"	17	120749	Unreliable
	"Cotton County, OK"	"40033"	Suppressed	5666	Suppressed
	"Craig County, OK"	"40035"	0	14142	Unreliable
	"Creek County, OK"	"40037"	Suppressed	71522	Suppressed
	"Custer County, OK"	"40039"	Suppressed	29003	Suppressed
	"Delaware County, OK"	"40041"	Suppressed	43009	Suppressed
	"Dewey County, OK"	"40043"	Suppressed	4891	Suppressed
	"Ellis County, OK"	"40045"	0	3859	Unreliable
	"Garfield County, OK"	"40047"	Suppressed	61056	Suppressed
	"Garvin County, OK"	"40049"	0	27711	Unreliable
	"Grady County, OK"	"40051"	Suppressed	55834	Suppressed
	"Grant County, OK"	"40053"	0	4333	Unreliable
	"Greer County, OK"	"40055"	0	5712	Unreliable
	"Harmon County, OK"	"40057"	0	2653	Unreliable
	"Harper County, OK"	"40059"	0	3688	Unreliable
	"Haskell County, OK"	"40061"	Suppressed	12627	Suppressed
	"Hughes County, OK"	"40063"	0	13279	Unreliable
	"Jackson County, OK"	"40065"	Suppressed	24530	Suppressed
	"Jefferson County, OK"	"40067"	0	6002	Unreliable
	"Johnston County, OK"	"40069"	Suppressed	11085	Suppressed
	"Kay County, OK"	"40071"	Suppressed	43538	Suppressed
	"Kingfisher County, OK"	"40073"	0	15765	Unreliable
	"Kiowa County, OK"	"40075"	0	8708	Unreliable
	"Latimer County, OK"	"40077"	0	10073	Unreliable
	"Le Flore County, OK"	"40079"	0	49853	Unreliable
	"Lincoln County, OK"	"40081"	Suppressed	34877	Suppressed
	"Logan County, OK"	"40083"	0	48011	Unreliable
	"Love County, OK"	"40085"	0	10253	Unreliable
	"McClain County, OK"	"40087"	Suppressed	40474	Suppressed
	"McCurtain County, OK"	"40089"	Suppressed	32832	Suppressed
	"McIntosh County, OK"	"40091"	0	19596	Unreliable
	"Major County, OK"	"40093"	0	7629	Unreliable
	"Marshall County, OK"	"40095"	Suppressed	16931	Suppressed
	"Mayes County, OK"	"40097"	0	41100	Unreliable
	"Murray County, OK"	"40099"	Suppressed	14073	Suppressed
	"Muskogee County, OK"	"40101"	Suppressed	67997	Suppressed
	"Noble County, OK"	"40103"	0	11131	Unreliable
	"Nowata County, OK"	"40105"	0	10076	Unreliable
	"Okfuskee County, OK"	"40107"	Suppressed	11993	Suppressed
	"Oklahoma County, OK"	"40109"	82	797434	10.3
	"Okmulgee County, OK"	"40111"	Suppressed	38465	Suppressed
	"Osage County, OK"	"40113"	Suppressed	46963	Suppressed
	"Ottawa County, OK"	"40115"	Suppressed	31127	Suppressed
	"Pawnee County, OK"	"40117"	0	16376	Unreliable
	"Payne County, OK"	"40119"	Suppressed	81784	Suppressed
	"Pittsburg County, OK"	"40121"	Suppressed	43654	Suppressed
	"Pontotoc County, OK"	"40123"	Suppressed	38284	Suppressed
	"Pottawatomie County, OK"	"40125"	Suppressed	72592	Suppressed
	"Pushmataha County, OK"	"40127"	Suppressed	11096	Suppressed
	"Roger Mills County, OK"	"40129"	0	3583	Unreliable
	"Rogers County, OK"	"40131"	Suppressed	92459	Suppressed
	"Seminole County, OK"	"40133"	Suppressed	24258	Suppressed
	"Sequoyah County, OK"	"40135"	Suppressed	41569	Suppressed
	"Stephens County, OK"	"40137"	Suppressed	43143	Suppressed
	"Texas County, OK"	"40139"	Suppressed	19983	Suppressed
	"Tillman County, OK"	"40141"	0	7250	Unreliable
	"Tulsa County, OK"	"40143"	49	651552	7.5
	"Wagoner County, OK"	"40145"	0	81289	Unreliable
	"Washington County, OK"	"40147"	Suppressed	51527	Suppressed
