"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Kearny County, KS"	"20093"	0	3917	Unreliable
	"Kingman County, KS"	"20095"	0	7467	Unreliable
	"Kiowa County, KS"	"20097"	0	2483	Unreliable
	"Labette County, KS"	"20099"	Suppressed	20444	Suppressed
	"Lane County, KS"	"20101"	0	1636	Unreliable
	"Leavenworth County, KS"	"20103"	Suppressed	80204	Suppressed
	"Lincoln County, KS"	"20105"	Suppressed	3073	Suppressed
	"Linn County, KS"	"20107"	Suppressed	9558	Suppressed
	"Logan County, KS"	"20109"	0	2831	Unreliable
	"Lyon County, KS"	"20111"	0	33510	Unreliable
	"McPherson County, KS"	"20113"	Suppressed	28804	Suppressed
	"Marion County, KS"	"20115"	0	12112	Unreliable
	"Marshall County, KS"	"20117"	0	9836	Unreliable
	"Meade County, KS"	"20119"	0	4216	Unreliable
	"Miami County, KS"	"20121"	Suppressed	32964	Suppressed
	"Mitchell County, KS"	"20123"	0	6243	Unreliable
	"Montgomery County, KS"	"20125"	Suppressed	32746	Suppressed
	"Morris County, KS"	"20127"	0	5573	Unreliable
	"Morton County, KS"	"20129"	0	2848	Unreliable
	"Nemaha County, KS"	"20131"	0	10241	Unreliable
	"Neosho County, KS"	"20133"	0	16146	Unreliable
	"Ness County, KS"	"20135"	0	2962	Unreliable
	"Norton County, KS"	"20137"	0	5493	Unreliable
	"Osage County, KS"	"20139"	0	15843	Unreliable
	"Osborne County, KS"	"20141"	0	3642	Unreliable
	"Ottawa County, KS"	"20143"	0	5920	Unreliable
	"Pawnee County, KS"	"20145"	0	6743	Unreliable
	"Phillips County, KS"	"20147"	0	5428	Unreliable
	"Pottawatomie County, KS"	"20149"	0	23661	Unreliable
	"Pratt County, KS"	"20151"	0	9584	Unreliable
	"Rawlins County, KS"	"20153"	0	2549	Unreliable
	"Reno County, KS"	"20155"	0	63220	Unreliable
	"Republic County, KS"	"20157"	0	4699	Unreliable
	"Rice County, KS"	"20159"	0	9831	Unreliable
	"Riley County, KS"	"20161"	Suppressed	73343	Suppressed
	"Rooks County, KS"	"20163"	0	5076	Unreliable
	"Rush County, KS"	"20165"	0	3058	Unreliable
	"Russell County, KS"	"20167"	0	6988	Unreliable
	"Saline County, KS"	"20169"	0	55142	Unreliable
	"Scott County, KS"	"20171"	0	5032	Unreliable
	"Sedgwick County, KS"	"20173"	28	511995	5.5
	"Seward County, KS"	"20175"	Suppressed	22709	Suppressed
	"Shawnee County, KS"	"20177"	14	178146	Unreliable
	"Sheridan County, KS"	"20179"	0	2509	Unreliable
	"Sherman County, KS"	"20181"	0	5965	Unreliable
	"Smith County, KS"	"20183"	0	3632	Unreliable
	"Stafford County, KS"	"20185"	Suppressed	4208	Suppressed
	"Stanton County, KS"	"20187"	0	2062	Unreliable
	"Stevens County, KS"	"20189"	0	5584	Unreliable
	"Sumner County, KS"	"20191"	0	23272	Unreliable
	"Thomas County, KS"	"20193"	0	7892	Unreliable
	"Trego County, KS"	"20195"	0	2872	Unreliable
	"Wabaunsee County, KS"	"20197"	0	6891	Unreliable
	"Wallace County, KS"	"20199"	0	1497	Unreliable
	"Washington County, KS"	"20201"	0	5546	Unreliable
	"Wichita County, KS"	"20203"	0	2112	Unreliable
	"Wilson County, KS"	"20205"	0	8723	Unreliable
	"Woodson County, KS"	"20207"	0	3165	Unreliable
	"Wyandotte County, KS"	"20209"	42	163831	25.6
	"Adair County, KY"	"21001"	0	19280	Unreliable
	"Allen County, KY"	"21003"	Suppressed	20631	Suppressed
	"Anderson County, KY"	"21005"	0	22158	Unreliable
	"Ballard County, KY"	"21007"	Suppressed	8054	Suppressed
	"Barren County, KY"	"21009"	0	43993	Unreliable
	"Bath County, KY"	"21011"	Suppressed	12327	Suppressed
	"Bell County, KY"	"21013"	Suppressed	27117	Suppressed
	"Boone County, KY"	"21015"	Suppressed	128536	Suppressed
	"Bourbon County, KY"	"21017"	Suppressed	20030	Suppressed
	"Boyd County, KY"	"21019"	Suppressed	48132	Suppressed
	"Boyle County, KY"	"21021"	0	30018	Unreliable
	"Bracken County, KY"	"21023"	0	8400	Unreliable
	"Breathitt County, KY"	"21025"	Suppressed	13284	Suppressed
	"Breckinridge County, KY"	"21027"	Suppressed	19961	Suppressed
	"Bullitt County, KY"	"21029"	Suppressed	79151	Suppressed
	"Butler County, KY"	"21031"	Suppressed	12845	Suppressed
	"Caldwell County, KY"	"21033"	0	12568	Unreliable
	"Calloway County, KY"	"21035"	Suppressed	38437	Suppressed
	"Campbell County, KY"	"21037"	Suppressed	92211	Suppressed
	"Carlisle County, KY"	"21039"	Suppressed	4855	Suppressed
	"Carroll County, KY"	"21041"	0	10679	Unreliable
	"Carter County, KY"	"21043"	0	27046	Unreliable
	"Casey County, KY"	"21045"	Suppressed	15815	Suppressed
	"Christian County, KY"	"21047"	Suppressed	72351	Suppressed
	"Clark County, KY"	"21049"	0	35819	Unreliable
	"Clay County, KY"	"21051"	Suppressed	20766	Suppressed
	"Clinton County, KY"	"21053"	Suppressed	10177	Suppressed
	"Crittenden County, KY"	"21055"	0	9188	Unreliable
	"Cumberland County, KY"	"21057"	Suppressed	6738	Suppressed
	"Daviess County, KY"	"21059"	Suppressed	99674	Suppressed
	"Edmonson County, KY"	"21061"	0	12114	Unreliable
	"Elliott County, KY"	"21063"	0	7588	Unreliable
	"Estill County, KY"	"21065"	0	14307	Unreliable
	"Fayette County, KY"	"21067"	23	318449	7.2
	"Fleming County, KY"	"21069"	0	14507	Unreliable
	"Floyd County, KY"	"21071"	Suppressed	37110	Suppressed
	"Franklin County, KY"	"21073"	Suppressed	50560	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	6179	Suppressed
	"Gallatin County, KY"	"21077"	0	8609	Unreliable
	"Garrard County, KY"	"21079"	Suppressed	17292	Suppressed
	"Grant County, KY"	"21081"	0	24923	Unreliable
	"Graves County, KY"	"21083"	Suppressed	37182	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	26184	Suppressed
	"Green County, KY"	"21087"	0	11060	Unreliable
	"Greenup County, KY"	"21089"	Suppressed	35893	Suppressed
	"Hancock County, KY"	"21091"	0	8810	Unreliable
	"Hardin County, KY"	"21093"	Suppressed	107316	Suppressed
	"Harlan County, KY"	"21095"	Suppressed	27168	Suppressed
	"Harrison County, KY"	"21097"	0	18646	Unreliable
	"Hart County, KY"	"21099"	Suppressed	18627	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	46253	Suppressed
	"Henry County, KY"	"21103"	0	15818	Unreliable
	"Hickman County, KY"	"21105"	0	4627	Unreliable
	"Hopkins County, KY"	"21107"	Suppressed	45904	Suppressed
	"Jackson County, KY"	"21109"	0	13368	Unreliable
	"Jefferson County, KY"	"21111"	101	765352	13.2
	"Jessamine County, KY"	"21113"	0	52357	Unreliable
	"Johnson County, KY"	"21115"	0	22978	Unreliable
	"Kenton County, KY"	"21117"	Suppressed	164945	Suppressed
	"Knott County, KY"	"21119"	0	15544	Unreliable
	"Knox County, KY"	"21121"	Suppressed	31687	Suppressed
	"Larue County, KY"	"21123"	0	14096	Unreliable
	"Laurel County, KY"	"21125"	Suppressed	60250	Suppressed
	"Lawrence County, KY"	"21127"	Suppressed	15863	Suppressed
	"Lee County, KY"	"21129"	Suppressed	6580	Suppressed
	"Leslie County, KY"	"21131"	0	10538	Unreliable
	"Letcher County, KY"	"21133"	0	22773	Unreliable
	"Lewis County, KY"	"21135"	Suppressed	13442	Suppressed
	"Lincoln County, KY"	"21137"	0	24372	Unreliable
	"Livingston County, KY"	"21139"	0	9269	Unreliable
	"Logan County, KY"	"21141"	Suppressed	26593	Suppressed
	"Lyon County, KY"	"21143"	0	8069	Unreliable
	"McCracken County, KY"	"21145"	Suppressed	65162	Suppressed
	"McCreary County, KY"	"21147"	Suppressed	17511	Suppressed
	"McLean County, KY"	"21149"	0	9475	Unreliable
	"Madison County, KY"	"21151"	0	89547	Unreliable
	"Magoffin County, KY"	"21153"	Suppressed	12684	Suppressed
	"Marion County, KY"	"21155"	Suppressed	19205	Suppressed
	"Marshall County, KY"	"21157"	0	31365	Unreliable
	"Martin County, KY"	"21159"	0	12002	Unreliable
	"Mason County, KY"	"21161"	0	17190	Unreliable
	"Meade County, KY"	"21163"	0	28126	Unreliable
	"Menifee County, KY"	"21165"	0	6408	Unreliable
	"Mercer County, KY"	"21167"	Suppressed	21477	Suppressed
	"Metcalfe County, KY"	"21169"	0	10018	Unreliable
	"Monroe County, KY"	"21171"	0	10588	Unreliable
	"Montgomery County, KY"	"21173"	0	27771	Unreliable
	"Morgan County, KY"	"21175"	0	13298	Unreliable
	"Muhlenberg County, KY"	"21177"	Suppressed	31028	Suppressed
	"Nelson County, KY"	"21179"	Suppressed	45559	Suppressed
	"Nicholas County, KY"	"21181"	0	7084	Unreliable
	"Ohio County, KY"	"21183"	Suppressed	24378	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	65560	Suppressed
	"Owen County, KY"	"21187"	Suppressed	10642	Suppressed
	"Owsley County, KY"	"21189"	Suppressed	4491	Suppressed
	"Pendleton County, KY"	"21191"	0	14560	Unreliable
	"Perry County, KY"	"21193"	Suppressed	27343	Suppressed
	"Pike County, KY"	"21195"	Suppressed	60555	Suppressed
	"Powell County, KY"	"21197"	Suppressed	12308	Suppressed
	"Pulaski County, KY"	"21199"	0	63956	Unreliable
	"Robertson County, KY"	"21201"	0	2155	Unreliable
	"Rockcastle County, KY"	"21203"	0	16850	Unreliable
	"Rowan County, KY"	"21205"	Suppressed	24451	Suppressed
	"Russell County, KY"	"21207"	0	17722	Unreliable
	"Scott County, KY"	"21209"	Suppressed	53972	Suppressed
	"Shelby County, KY"	"21211"	Suppressed	46408	Suppressed
	"Simpson County, KY"	"21213"	Suppressed	18083	Suppressed
	"Spencer County, KY"	"21215"	0	18274	Unreliable
	"Taylor County, KY"	"21217"	Suppressed	25397	Suppressed
	"Todd County, KY"	"21219"	0	12295	Unreliable
	"Trigg County, KY"	"21221"	0	14264	Unreliable
	"Trimble County, KY"	"21223"	0	8620	Unreliable
	"Union County, KY"	"21225"	Suppressed	14880	Suppressed
	"Warren County, KY"	"21227"	Suppressed	125532	Suppressed
	"Washington County, KY"	"21229"	0	12189	Unreliable
	"Wayne County, KY"	"21231"	0	20453	Unreliable
	"Webster County, KY"	"21233"	0	13316	Unreliable
	"Whitley County, KY"	"21235"	Suppressed	36096	Suppressed
	"Wolfe County, KY"	"21237"	0	7159	Unreliable
	"Woodford County, KY"	"21239"	0	26124	Unreliable
	"Acadia Parish, LA"	"22001"	12	62645	Unreliable
	"Allen Parish, LA"	"22003"	0	25684	Unreliable
	"Ascension Parish, LA"	"22005"	Suppressed	121587	Suppressed
	"Assumption Parish, LA"	"22007"	0	22695	Unreliable
	"Avoyelles Parish, LA"	"22009"	Suppressed	41117	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	36927	Suppressed
	"Bienville Parish, LA"	"22013"	0	13865	Unreliable
	"Bossier Parish, LA"	"22015"	Suppressed	126057	Suppressed
	"Caddo Parish, LA"	"22017"	41	248851	16.5
	"Calcasieu Parish, LA"	"22019"	Suppressed	200601	Suppressed
	"Caldwell Parish, LA"	"22021"	0	10087	Unreliable
	"Cameron Parish, LA"	"22023"	0	6882	Unreliable
	"Catahoula Parish, LA"	"22025"	Suppressed	9921	Suppressed
	"Claiborne Parish, LA"	"22027"	0	16132	Unreliable
	"Concordia Parish, LA"	"22029"	Suppressed	19920	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	27149	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	65	447037	14.5
	"East Carroll Parish, LA"	"22035"	0	7271	Unreliable
	"East Feliciana Parish, LA"	"22037"	Suppressed	19683	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	33709	Suppressed
	"Franklin Parish, LA"	"22041"	Suppressed	20330	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	22365	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	73273	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	32920	Suppressed
	"Jackson Parish, LA"	"22049"	0	15808	Unreliable
	"Jefferson Parish, LA"	"22051"	58	436523	13.3
	"Jefferson Davis Parish, LA"	"22053"	Suppressed	31413	Suppressed
	"Lafayette Parish, LA"	"22055"	19	241398	Unreliable
	"Lafourche Parish, LA"	"22057"	Suppressed	98305	Suppressed
	"LaSalle Parish, LA"	"22059"	0	15052	Unreliable
	"Lincoln Parish, LA"	"22061"	Suppressed	47745	Suppressed
	"Livingston Parish, LA"	"22063"	Suppressed	140138	Suppressed
	"Madison Parish, LA"	"22065"	Suppressed	11528	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	26071	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	39162	Suppressed
	"Orleans Parish, LA"	"22071"	129	391495	33.0
	"Ouachita Parish, LA"	"22073"	13	156983	Unreliable
	"Plaquemines Parish, LA"	"22075"	0	23464	Unreliable
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22159	Suppressed
	"Rapides Parish, LA"	"22079"	10	132424	Unreliable
	"Red River Parish, LA"	"22081"	0	8550	Unreliable
	"Richland Parish, LA"	"22083"	Suppressed	20430	Suppressed
	"Sabine Parish, LA"	"22085"	0	23977	Unreliable
	"St. Bernard Parish, LA"	"22087"	Suppressed	45688	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	52923	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	10512	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	21557	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	10	43631	Unreliable
	"St. Landry Parish, LA"	"22097"	13	83883	Unreliable
	"St. Martin Parish, LA"	"22099"	Suppressed	54007	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	52093	Suppressed
	"St. Tammany Parish, LA"	"22103"	Suppressed	253602	Suppressed
	"Tangipahoa Parish, LA"	"22105"	19	130710	Unreliable
	"Tensas Parish, LA"	"22107"	0	4597	Unreliable
	"Terrebonne Parish, LA"	"22109"	13	113220	Unreliable
	"Union Parish, LA"	"22111"	0	22487	Unreliable
	"Vermilion Parish, LA"	"22113"	Suppressed	60205	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	50569	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	46310	Suppressed
	"Webster Parish, LA"	"22119"	0	39710	Unreliable
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	25795	Suppressed
	"West Carroll Parish, LA"	"22123"	Suppressed	11114	Suppressed
	"West Feliciana Parish, LA"	"22125"	Suppressed	15344	Suppressed
	"Winn Parish, LA"	"22127"	0	14376	Unreliable
	"Androscoggin County, ME"	"23001"	0	107319	Unreliable
	"Aroostook County, ME"	"23003"	Suppressed	67959	Suppressed
	"Cumberland County, ME"	"23005"	Suppressed	292041	Suppressed
	"Franklin County, ME"	"23007"	Suppressed	30001	Suppressed
	"Hancock County, ME"	"23009"	0	54419	Unreliable
	"Kennebec County, ME"	"23011"	0	120569	Unreliable
	"Knox County, ME"	"23013"	0	39744	Unreliable
	"Lincoln County, ME"	"23015"	0	34216	Unreliable
	"Oxford County, ME"	"23017"	0	57217	Unreliable
	"Penobscot County, ME"	"23019"	0	151806	Unreliable
	"Piscataquis County, ME"	"23021"	0	16843	Unreliable
	"Sagadahoc County, ME"	"23023"	0	35273	Unreliable
	"Somerset County, ME"	"23025"	Suppressed	50915	Suppressed
	"Waldo County, ME"	"23027"	0	39364	Unreliable
	"Washington County, ME"	"23029"	0	31450	Unreliable
	"York County, ME"	"23031"	Suppressed	202343	Suppressed
	"Allegany County, MD"	"24001"	Suppressed	72130	Suppressed
	"Anne Arundel County, MD"	"24003"	17	568346	Unreliable
	"Baltimore County, MD"	"24005"	53	831026	6.4
	"Calvert County, MD"	"24009"	Suppressed	91251	Suppressed
	"Caroline County, MD"	"24011"	Suppressed	32850	Suppressed
	"Carroll County, MD"	"24013"	0	167656	Unreliable
	"Cecil County, MD"	"24015"	Suppressed	102603	Suppressed
	"Charles County, MD"	"24017"	Suppressed	157705	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	32258	Suppressed
	"Frederick County, MD"	"24021"	Suppressed	247591	Suppressed
	"Garrett County, MD"	"24023"	0	29425	Unreliable
	"Harford County, MD"	"24025"	10	251032	Unreliable
	"Howard County, MD"	"24027"	Suppressed	317233	Suppressed
	"Kent County, MD"	"24029"	0	19730	Unreliable
	"Montgomery County, MD"	"24031"	Suppressed	1043863	Suppressed
	"Prince George's County, MD"	"24033"	87	908049	9.6
	"Queen Anne's County, MD"	"24035"	0	48929	Unreliable
	"St. Mary's County, MD"	"24037"	Suppressed	112587	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	25928	Suppressed
	"Talbot County, MD"	"24041"	0	37278	Unreliable
	"Washington County, MD"	"24043"	Suppressed	150292	Suppressed
	"Wicomico County, MD"	"24045"	Suppressed	102577	Suppressed
	"Worcester County, MD"	"24047"	Suppressed	51444	Suppressed
	"Baltimore city, MD"	"24510"	231	614664	37.6
	"Barnstable County, MA"	"25001"	0	214276	Unreliable
	"Berkshire County, MA"	"25003"	Suppressed	126903	Suppressed
	"Bristol County, MA"	"25005"	Suppressed	558324	Suppressed
	"Dukes County, MA"	"25007"	0	17246	Unreliable
	"Essex County, MA"	"25009"	11	779018	Unreliable
	"Franklin County, MA"	"25011"	0	70382	Unreliable
	"Hampden County, MA"	"25013"	15	468467	Unreliable
	"Hampshire County, MA"	"25015"	Suppressed	161816	Suppressed
	"Middlesex County, MA"	"25017"	Suppressed	1589774	Suppressed
	"Nantucket County, MA"	"25019"	0	11008	Unreliable
	"Norfolk County, MA"	"25021"	Suppressed	697181	Suppressed
	"Plymouth County, MA"	"25023"	Suppressed	513565	Suppressed
	"Suffolk County, MA"	"25025"	31	784230	4.0
	"Worcester County, MA"	"25027"	Suppressed	819589	Suppressed
	"Alcona County, MI"	"26001"	Suppressed	10352	Suppressed
	"Alger County, MI"	"26003"	0	9219	Unreliable
	"Allegan County, MI"	"26005"	0	115548	Unreliable
	"Alpena County, MI"	"26007"	0	28704	Unreliable
	"Antrim County, MI"	"26009"	0	23144	Unreliable
	"Arenac County, MI"	"26011"	Suppressed	15122	Suppressed
	"Baraga County, MI"	"26013"	0	8503	Unreliable
	"Barry County, MI"	"26015"	Suppressed	59702	Suppressed
	"Bay County, MI"	"26017"	0	104747	Unreliable
	"Benzie County, MI"	"26019"	0	17572	Unreliable
	"Berrien County, MI"	"26021"	Suppressed	154010	Suppressed
	"Branch County, MI"	"26023"	Suppressed	43427	Suppressed
	"Calhoun County, MI"	"26025"	Suppressed	134386	Suppressed
	"Cass County, MI"	"26027"	0	51599	Unreliable
	"Charlevoix County, MI"	"26029"	0	26174	Unreliable
	"Cheboygan County, MI"	"26031"	0	25401	Unreliable
	"Chippewa County, MI"	"26033"	0	37724	Unreliable
	"Clare County, MI"	"26035"	0	30358	Unreliable
	"Clinton County, MI"	"26037"	0	77888	Unreliable
	"Crawford County, MI"	"26039"	Suppressed	13744	Suppressed
	"Delta County, MI"	"26041"	0	36202	Unreliable
	"Dickinson County, MI"	"26043"	0	25535	Unreliable
	"Eaton County, MI"	"26045"	Suppressed	109160	Suppressed
	"Emmet County, MI"	"26047"	0	33182	Unreliable
	"Genesee County, MI"	"26049"	46	408615	11.3
	"Gladwin County, MI"	"26051"	0	25122	Unreliable
	"Gogebic County, MI"	"26053"	0	15243	Unreliable
	"Grand Traverse County, MI"	"26055"	0	92084	Unreliable
	"Gratiot County, MI"	"26057"	0	41202	Unreliable
	"Hillsdale County, MI"	"26059"	0	45774	Unreliable
	"Houghton County, MI"	"26061"	Suppressed	36555	Suppressed
	"Huron County, MI"	"26063"	0	31481	Unreliable
	"Ingham County, MI"	"26065"	Suppressed	288051	Suppressed
	"Ionia County, MI"	"26067"	0	64232	Unreliable
	"Iosco County, MI"	"26069"	0	25327	Unreliable
	"Iron County, MI"	"26071"	Suppressed	11195	Suppressed
	"Isabella County, MI"	"26073"	0	71282	Unreliable
	"Jackson County, MI"	"26075"	Suppressed	158460	Suppressed
	"Kalamazoo County, MI"	"26077"	Suppressed	261654	Suppressed
	"Kalkaska County, MI"	"26079"	0	17263	Unreliable
	"Kent County, MI"	"26081"	14	642173	Unreliable
	"Keweenaw County, MI"	"26083"	0	2199	Unreliable
	"Lake County, MI"	"26085"	0	11496	Unreliable
	"Lapeer County, MI"	"26087"	0	88340	Unreliable
	"Leelanau County, MI"	"26089"	0	21765	Unreliable
	"Lenawee County, MI"	"26091"	Suppressed	98504	Suppressed
	"Livingston County, MI"	"26093"	Suppressed	188624	Suppressed
	"Luce County, MI"	"26095"	0	6358	Unreliable
	"Mackinac County, MI"	"26097"	0	10820	Unreliable
	"Macomb County, MI"	"26099"	23	867730	2.7
	"Manistee County, MI"	"26101"	0	24373	Unreliable
	"Marquette County, MI"	"26103"	0	66435	Unreliable
	"Mason County, MI"	"26105"	0	28876	Unreliable
	"Mecosta County, MI"	"26107"	0	43221	Unreliable
	"Menominee County, MI"	"26109"	0	23281	Unreliable
	"Midland County, MI"	"26111"	Suppressed	83462	Suppressed
	"Missaukee County, MI"	"26113"	0	15102	Unreliable
	"Monroe County, MI"	"26115"	Suppressed	149208	Suppressed
	"Montcalm County, MI"	"26117"	0	62974	Unreliable
	"Montmorency County, MI"	"26119"	Suppressed	9173	Suppressed
	"Muskegon County, MI"	"26121"	Suppressed	173408	Suppressed
	"Newaygo County, MI"	"26123"	Suppressed	47938	Suppressed
	"Oakland County, MI"	"26125"	34	1243970	2.7
	"Oceana County, MI"	"26127"	0	26027	Unreliable
	"Ogemaw County, MI"	"26129"	0	20904	Unreliable
	"Ontonagon County, MI"	"26131"	0	5911	Unreliable
	"Osceola County, MI"	"26133"	0	23110	Unreliable
	"Oscoda County, MI"	"26135"	0	8264	Unreliable
	"Otsego County, MI"	"26137"	0	24470	Unreliable
	"Ottawa County, MI"	"26139"	Suppressed	282250	Suppressed
	"Presque Isle County, MI"	"26141"	0	12762	Unreliable
	"Roscommon County, MI"	"26143"	0	23700	Unreliable
	"Saginaw County, MI"	"26145"	15	192326	Unreliable
	"St. Clair County, MI"	"26147"	Suppressed	159587	Suppressed
	"St. Joseph County, MI"	"26149"	0	60853	Unreliable
	"Sanilac County, MI"	"26151"	0	41409	Unreliable
	"Schoolcraft County, MI"	"26153"	0	8001	Unreliable
	"Shiawassee County, MI"	"26155"	0	68554	Unreliable
	"Tuscola County, MI"	"26157"	0	53338	Unreliable
	"Van Buren County, MI"	"26159"	0	75223	Unreliable
	"Washtenaw County, MI"	"26161"	Suppressed	364709	Suppressed
	"Wayne County, MI"	"26163"	283	1749366	16.2
	"Wexford County, MI"	"26165"	0	33163	Unreliable
	"Aitkin County, MN"	"27001"	Suppressed	15583	Suppressed
	"Anoka County, MN"	"27003"	Suppressed	345957	Suppressed
	"Becker County, MN"	"27005"	0	33734	Unreliable
	"Beltrami County, MN"	"27007"	0	46106	Unreliable
	"Benton County, MN"	"27009"	0	39992	Unreliable
	"Big Stone County, MN"	"27011"	0	5050	Unreliable
	"Blue Earth County, MN"	"27013"	Suppressed	66441	Suppressed
	"Brown County, MN"	"27015"	0	25331	Unreliable
	"Carlton County, MN"	"27017"	Suppressed	35738	Suppressed
	"Carver County, MN"	"27019"	Suppressed	100262	Suppressed
	"Cass County, MN"	"27021"	0	28993	Unreliable
	"Chippewa County, MN"	"27023"	0	12133	Unreliable
	"Chisago County, MN"	"27025"	0	54748	Unreliable
	"Clay County, MN"	"27027"	Suppressed	62875	Suppressed
	"Clearwater County, MN"	"27029"	0	8827	Unreliable
	"Cook County, MN"	"27031"	0	5286	Unreliable
	"Cottonwood County, MN"	"27033"	0	11470	Unreliable
	"Crow Wing County, MN"	"27035"	Suppressed	63940	Suppressed
	"Dakota County, MN"	"27037"	Suppressed	417486	Suppressed
	"Dodge County, MN"	"27039"	0	20506	Unreliable
	"Douglas County, MN"	"27041"	0	37456	Unreliable
	"Faribault County, MN"	"27043"	0	13935	Unreliable
	"Fillmore County, MN"	"27045"	0	21003	Unreliable
	"Freeborn County, MN"	"27047"	Suppressed	30446	Suppressed
	"Goodhue County, MN"	"27049"	0	46676	Unreliable
	"Grant County, MN"	"27051"	0	5956	Unreliable
	"Hennepin County, MN"	"27053"	41	1232483	3.3
	"Houston County, MN"	"27055"	0	18814	Unreliable
	"Hubbard County, MN"	"27057"	Suppressed	20718	Suppressed
	"Isanti County, MN"	"27059"	0	39025	Unreliable
	"Itasca County, MN"	"27061"	0	45242	Unreliable
	"Jackson County, MN"	"27063"	0	9944	Unreliable
	"Kanabec County, MN"	"27065"	0	15830	Unreliable
	"Kandiyohi County, MN"	"27067"	0	42495	Unreliable
	"Kittson County, MN"	"27069"	0	4333	Unreliable
	"Koochiching County, MN"	"27071"	0	12628	Unreliable
	"Lac qui Parle County, MN"	"27073"	0	6715	Unreliable
	"Lake County, MN"	"27075"	0	10625	Unreliable
	"Lake of the Woods County, MN"	"27077"	0	3814	Unreliable
	"Le Sueur County, MN"	"27079"	0	27591	Unreliable
	"Lincoln County, MN"	"27081"	0	5783	Unreliable
	"Lyon County, MN"	"27083"	0	25699	Unreliable
	"McLeod County, MN"	"27085"	0	35842	Unreliable
	"Mahnomen County, MN"	"27087"	0	5465	Unreliable
	"Marshall County, MN"	"27089"	0	9324	Unreliable
	"Martin County, MN"	"27091"	0	19829	Unreliable
	"Meeker County, MN"	"27093"	Suppressed	23110	Suppressed
	"Mille Lacs County, MN"	"27095"	0	25866	Unreliable
	"Morrison County, MN"	"27097"	Suppressed	32821	Suppressed
	"Mower County, MN"	"27099"	0	39163	Unreliable
	"Murray County, MN"	"27101"	0	8329	Unreliable
	"Nicollet County, MN"	"27103"	0	33575	Unreliable
	"Nobles County, MN"	"27105"	0	21848	Unreliable
	"Norman County, MN"	"27107"	0	6579	Unreliable
	"Olmsted County, MN"	"27109"	Suppressed	153102	Suppressed
	"Otter Tail County, MN"	"27111"	Suppressed	58085	Suppressed
	"Pennington County, MN"	"27113"	0	14235	Unreliable
	"Pine County, MN"	"27115"	0	28874	Unreliable
	"Pipestone County, MN"	"27117"	0	9202	Unreliable
	"Polk County, MN"	"27119"	0	31660	Unreliable
	"Pope County, MN"	"27121"	0	11049	Unreliable
	"Ramsey County, MN"	"27123"	Suppressed	540649	Suppressed
	"Red Lake County, MN"	"27125"	0	4007	Unreliable
	"Redwood County, MN"	"27127"	0	15263	Unreliable
	"Renville County, MN"	"27129"	0	14660	Unreliable
	"Rice County, MN"	"27131"	Suppressed	65622	Suppressed
	"Rock County, MN"	"27133"	0	9564	Unreliable
	"Roseau County, MN"	"27135"	0	15626	Unreliable
	"St. Louis County, MN"	"27137"	Suppressed	199980	Suppressed
	"Scott County, MN"	"27139"	Suppressed	143680	Suppressed
	"Sherburne County, MN"	"27141"	0	93528	Unreliable
	"Sibley County, MN"	"27143"	0	14827	Unreliable
	"Stearns County, MN"	"27145"	Suppressed	155652	Suppressed
	"Steele County, MN"	"27147"	0	36805	Unreliable
	"Stevens County, MN"	"27149"	0	9693	Unreliable
	"Swift County, MN"	"27151"	0	9419	Unreliable
	"Todd County, MN"	"27153"	0	24233	Unreliable
	"Traverse County, MN"	"27155"	0	3356	Unreliable
	"Wabasha County, MN"	"27157"	0	21273	Unreliable
	"Wadena County, MN"	"27159"	Suppressed	13761	Suppressed
	"Waseca County, MN"	"27161"	0	18911	Unreliable
	"Washington County, MN"	"27163"	Suppressed	253117	Suppressed
	"Watonwan County, MN"	"27165"	0	10908	Unreliable
	"Wilkin County, MN"	"27167"	0	6358	Unreliable
	"Winona County, MN"	"27169"	Suppressed	50948	Suppressed
