,Distribution,Beta,N,topk,sigma,B_hat,Bh_L,Bh_H,R2
676,Normal,1.1666666666666667,1000000,0.5,0.05,0.8637122961913004,0.8616287725045952,0.8657958198780056,0.5948155300691467
677,Normal,1.1666666666666667,1000000,0.5,0.05,0.8630897670592184,0.861000303100735,0.8651792310177017,0.5931073899275187
678,Normal,1.1666666666666667,1000000,0.5,0.05,0.862237393995926,0.8601445337631893,0.8643302542286627,0.5918234168482767
679,Normal,1.1666666666666667,1000000,0.5,0.05,0.8621842921321701,0.8600940110579183,0.8642745732064219,0.5923828622343428
680,Normal,1.1666666666666667,1000000,0.5,0.05,0.8641680083479226,0.8620857375840095,0.8662502791118357,0.5953896208323011
681,Normal,1.1666666666666667,1000000,0.5,0.05,0.8644747653790255,0.8623886786944208,0.8665608520636301,0.5946595251567326
682,Normal,1.1666666666666667,1000000,0.5,0.05,0.8652967589032663,0.8632047017750316,0.867388816031501,0.5937363923978405
683,Normal,1.1666666666666667,1000000,0.5,0.05,0.8634828487561368,0.8613900752013351,0.8655756223109384,0.5925706589065651
684,Normal,1.1666666666666667,1000000,0.5,0.05,0.861724527509292,0.8596378282265374,0.8638112267920465,0.5929582071284796
685,Normal,1.1666666666666667,1000000,0.5,0.05,0.8610669447831967,0.8589778280543335,0.8631560615120598,0.5920288571052525
686,Normal,1.1666666666666667,1000000,0.5,0.05,0.862979853181912,0.8608986601793883,0.8650610461844356,0.5949562728804416
687,Normal,1.1666666666666667,1000000,0.5,0.05,0.862779370074648,0.8606896842397104,0.8648690559095856,0.5928873380660933
688,Normal,1.1666666666666667,1000000,0.5,0.05,0.8636215590108591,0.8615355911981201,0.8657075268235982,0.5941942644807132
689,Normal,1.1666666666666667,1000000,0.5,0.05,0.8620976361081549,0.8600132703770416,0.8641820018392683,0.593731751024721
690,Normal,1.1666666666666667,1000000,0.5,0.05,0.8639609195966198,0.8618786739095802,0.8660431652836594,0.5952638716620724
691,Normal,1.1666666666666667,1000000,0.5,0.05,0.8643103712697524,0.8622172327197176,0.8664035098197872,0.5929204794744263
692,Normal,1.1666666666666667,1000000,0.5,0.05,0.8639182490970967,0.8618301154911583,0.8660063827030351,0.5938964269861345
693,Normal,1.1666666666666667,1000000,0.5,0.05,0.8640212926474611,0.8619350868901893,0.8661074984047329,0.5943983328005971
694,Normal,1.1666666666666667,1000000,0.5,0.05,0.863392945569462,0.8613030875587532,0.8654828035801708,0.593165493800763
695,Normal,1.1666666666666667,1000000,0.5,0.05,0.8613043115406853,0.8592158430330442,0.8633927800483264,0.5923312130325975
696,Normal,1.1666666666666667,1000000,0.5,0.05,0.8616330769977374,0.8595435018939972,0.8637226521014776,0.592225324923138
697,Normal,1.1666666666666667,1000000,0.5,0.05,0.86301907976822,0.8609371504531836,0.8651010090832564,0.5948280528179613
698,Normal,1.1666666666666667,1000000,0.5,0.05,0.8645734360398389,0.8624867170987247,0.8666601549809532,0.5945470128233785
699,Normal,1.1666666666666667,1000000,0.5,0.05,0.8630781634277689,0.8609922321148588,0.865164094740679,0.5938894822435292
700,Normal,1.1666666666666667,10000000,0.5,0.05,0.8636732500660482,0.8630135146626766,0.8643329854694198,0.5941661494515318
701,Normal,1.1666666666666667,10000000,0.5,0.05,0.8631942476266321,0.8625346716011637,0.8638538236521005,0.5940112008097304
702,Normal,1.1666666666666667,10000000,0.5,0.05,0.8627737655129497,0.8621136437449332,0.8634338872809663,0.5933635984631104
703,Normal,1.1666666666666667,10000000,0.5,0.05,0.8634432557039204,0.8627835448297811,0.8641029665780597,0.5940476955150714
704,Normal,1.1666666666666667,10000000,0.5,0.05,0.8635860707253133,0.8629262544477377,0.864245887002889,0.5940588298644587
705,Normal,1.1666666666666667,10000000,0.5,0.05,0.8630214507216039,0.8623615377340091,0.8636813637091986,0.5936659941022943
706,Normal,1.1666666666666667,10000000,0.5,0.05,0.8632652000106962,0.8626053351374946,0.8639250648838978,0.5938210445566916
707,Normal,1.1666666666666667,10000000,0.5,0.05,0.8627045512171438,0.8620442296886359,0.8633648727456518,0.5931960348142582
708,Normal,1.1666666666666667,10000000,0.5,0.05,0.8631709415664517,0.8625116624932605,0.8638302206396429,0.5942180420240761
709,Normal,1.1666666666666667,10000000,0.5,0.05,0.8630077411853758,0.8623482651234288,0.8636672172473229,0.5939770239192106
710,Normal,1.1666666666666667,10000000,0.5,0.05,0.8632484192708301,0.8625887163328695,0.8639081222087907,0.5939515662528686
711,Normal,1.1666666666666667,10000000,0.5,0.05,0.862888337390455,0.8622287329758748,0.8635479418050352,0.5938159779818035
712,Normal,1.1666666666666667,10000000,0.5,0.05,0.8628758603137747,0.8622160784547396,0.8635356421728099,0.5936901297332879
713,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629056922687948,0.8622460119359668,0.8635653726016227,0.5937698383774304
714,Normal,1.1666666666666667,10000000,0.5,0.05,0.8630792188367327,0.8624195526706032,0.8637388850028621,0.5938748356766477
715,Normal,1.1666666666666667,10000000,0.5,0.05,0.862117369437966,0.8614573900688411,0.8627773488070909,0.5931050740645958
716,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629908584112762,0.8623304482966981,0.8636512685258543,0.5932918080233837
717,Normal,1.1666666666666667,10000000,0.5,0.05,0.8632276981061242,0.8625680052515706,0.8638873909606778,0.593938993975691
718,Normal,1.1666666666666667,10000000,0.5,0.05,0.8635647438547558,0.8629047988996796,0.8642246888098319,0.5939492172057508
719,Normal,1.1666666666666667,10000000,0.5,0.05,0.8631239578334551,0.8624637741587707,0.8637841415081394,0.5935285440347228
720,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629511033636099,0.8622911128998352,0.8636110938273847,0.5935778033238153
721,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629212538767277,0.8622616259008339,0.8635808818526215,0.5938090493850242
722,Normal,1.1666666666666667,10000000,0.5,0.05,0.8637911539848666,0.8631309989108847,0.8644513090588485,0.5939178761439952
723,Normal,1.1666666666666667,10000000,0.5,0.05,0.863253676748819,0.8625935434582714,0.8639138100393666,0.5936269851519522
724,Normal,1.1666666666666667,10000000,0.5,0.05,0.8630489461429356,0.8623889272482907,0.8637089650375804,0.5936113990151317
725,Normal,1.1666666666666667,10000000,0.5,0.05,0.8635279220366847,0.8628681492962454,0.864187694777124,0.5940617717331471
726,Normal,1.1666666666666667,10000000,0.5,0.05,0.8632235422738326,0.8625633157496845,0.8638837687979807,0.5935428084462497
727,Normal,1.1666666666666667,10000000,0.5,0.05,0.8636814723189001,0.8630220043210539,0.8643409403167464,0.5943776579845076
728,Normal,1.1666666666666667,10000000,0.5,0.05,0.8631630133544714,0.8625041080542686,0.8638219186546743,0.5944844403665211
729,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629488690210874,0.8622889183528061,0.8636088196893686,0.5935928792438405
730,Normal,1.1666666666666667,10000000,0.5,0.05,0.8632238111929382,0.8625635241177741,0.8638840982681023,0.5935031617128913
731,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629510738249628,0.862291758933798,0.8636103887161277,0.5940488705310236
732,Normal,1.1666666666666667,10000000,0.5,0.05,0.8627612770094686,0.8621016741453623,0.8634208798735749,0.5937356121407953
733,Normal,1.1666666666666667,10000000,0.5,0.05,0.8628868341229445,0.8622267222721705,0.8635469459737186,0.5934428289429159
734,Normal,1.1666666666666667,10000000,0.5,0.05,0.8632809837820439,0.862620702026404,0.8639412655376838,0.5935478035916271
735,Normal,1.1666666666666667,10000000,0.5,0.05,0.8628732433013084,0.8622129967801783,0.8635334898224386,0.5933303526391028
736,Normal,1.1666666666666667,10000000,0.5,0.05,0.8634147946970785,0.8627550987305451,0.8640744906636119,0.5940408192460052
737,Normal,1.1666666666666667,10000000,0.5,0.05,0.8633712807229958,0.8627113684565387,0.864031192989453,0.5938606370868977
738,Normal,1.1666666666666667,10000000,0.5,0.05,0.8629968628766065,0.8623371101595323,0.8636566155936807,0.5937708785319669
739,Normal,1.1666666666666667,10000000,0.5,0.05,0.8638091371391692,0.8631490891524624,0.864469185125876,0.5940024134997222
740,Normal,1.1666666666666667,10000000,0.5,0.05,0.8626728079017045,0.8620133744398911,0.8633322413635179,0.5938140762776929
741,Normal,1.1666666666666667,10000000,0.5,0.05,0.8633834808403389,0.8627238119290551,0.8640431497516227,0.5940350099579346
742,Normal,1.1666666666666667,10000000,0.5,0.05,0.8627974737928348,0.8621378303794821,0.8634571172061875,0.5937369231938583
743,Normal,1.1666666666666667,10000000,0.5,0.05,0.8633861710753905,0.8627266804128672,0.8640456617379139,0.594184276706735
744,Normal,1.1666666666666667,10000000,0.5,0.05,0.8634281725080601,0.8627683765302421,0.8640879684858782,0.5939800567985862
745,Normal,1.1666666666666667,10000000,0.5,0.05,0.8630112839315043,0.8623518309784557,0.8636707368845529,0.593999767187009
746,Normal,1.1666666666666667,10000000,0.5,0.05,0.8628428457925068,0.8621830027371294,0.8635026888478842,0.5936122241929909
747,Normal,1.1666666666666667,10000000,0.5,0.05,0.8636823986641637,0.8630231418514602,0.8643416554768673,0.5945182896515273
748,Normal,1.1666666666666667,10000000,0.5,0.05,0.8631366604402064,0.8624767279674693,0.8637965929129435,0.5937273068567829
749,Normal,1.1666666666666667,10000000,0.5,0.05,0.8639034683126745,0.8632434295858644,0.8645635070394846,0.5940770243866905
750,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629143888574831,0.8627057227040342,0.8631230550109319,0.5936407663096506
751,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630970625291177,0.8628884120713618,0.8633057129868735,0.593781282266683
752,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631115025038305,0.8629027614314336,0.8633202435762274,0.5935821841514767
753,Normal,1.1666666666666667,100000000,0.5,0.05,0.863003788839114,0.862795111005354,0.863212466672874,0.5936670251562961
754,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631004745490962,0.8628917901736798,0.8633091589245127,0.5937076600705485
755,Normal,1.1666666666666667,100000000,0.5,0.05,0.863107312371131,0.8628986437982202,0.8633159809440418,0.5937452366300358
756,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629821244877132,0.8627734381587304,0.8631908108166959,0.5936350211174113
757,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631159999344717,0.8629072977502408,0.8633247021187027,0.5936756409333435
758,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630168260654063,0.8628081808382546,0.863225471292558,0.5937493850692541
759,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629673063350811,0.8627586877212281,0.8631759249489341,0.5937837181826344
760,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629964678807003,0.8627877737509076,0.8632051620104929,0.5936244743741973
761,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630903892960866,0.8628817560114004,0.8632990225807728,0.5938170171386743
762,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629751027964936,0.862766414250742,0.8631837913422452,0.5936245542947147
763,Normal,1.1666666666666667,100000000,0.5,0.05,0.863088789580349,0.8628801279035231,0.8632974512571748,0.5937550000228854
764,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631400432578165,0.862931324613587,0.8633487619020459,0.5936479253099287
765,Normal,1.1666666666666667,100000000,0.5,0.05,0.863233211911627,0.863024568973709,0.863441854849545,0.5938761839619854
766,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629092221991499,0.8627005718774247,0.8631178725208751,0.5936807811806932
767,Normal,1.1666666666666667,100000000,0.5,0.05,0.8632282961064419,0.8630196274964804,0.8634369647164034,0.5938122037042599
768,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631520020444423,0.862943356755806,0.8633606473330786,0.5938260633079413
769,Normal,1.1666666666666667,100000000,0.5,0.05,0.8632150581153848,0.8630063823426791,0.8634237338880905,0.5937873299220486
770,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631017955729838,0.8628930367189392,0.8633105544270284,0.5935365702831639
771,Normal,1.1666666666666667,100000000,0.5,0.05,0.8628449414833419,0.8626362819019316,0.8630536010647522,0.5936223405001407
772,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629958191989893,0.8627871666036947,0.8632044717942838,0.5937203000557083
773,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629681236853575,0.8627594752643147,0.8631767721064002,0.5937126022344591
774,Normal,1.1666666666666667,100000000,0.5,0.05,0.862977797368865,0.8627691535369708,0.8631864412007593,0.5937315231836395
775,Normal,1.1666666666666667,100000000,0.5,0.05,0.8628852906597135,0.8626766683955854,0.8630939129238416,0.5937283159168982
776,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630902431947955,0.8628815833113289,0.8632989030782622,0.5937551633166973
777,Normal,1.1666666666666667,100000000,0.5,0.05,0.862980207063309,0.862771535685192,0.863188878441426,0.5936697113212602
778,Normal,1.1666666666666667,100000000,0.5,0.05,0.8629080034773864,0.8626993287108674,0.8631166782439054,0.5936183815735392
779,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630232273431488,0.862814586700642,0.8632318679856557,0.5937664603650696
780,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631122041565433,0.8629035130563139,0.8633208952567728,0.5936979620723095
781,Normal,1.1666666666666667,100000000,0.5,0.05,0.8632351938659557,0.863026499062095,0.8634438886698164,0.5937607198534298
782,Normal,1.1666666666666667,100000000,0.5,0.05,0.863085758559281,0.8628771187283572,0.8632943983902049,0.5937994378129468
783,Normal,1.1666666666666667,100000000,0.5,0.05,0.8632712155947573,0.8630626108204315,0.8634798203690831,0.5939875117325852
784,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630935516189222,0.8628848534974392,0.8633022497404053,0.5936714763021397
785,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631210156649853,0.8629123475229334,0.8633296838070372,0.5937553509455087
786,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630921541539411,0.8628835347805764,0.8633007735273058,0.5938505879607954
787,Normal,1.1666666666666667,100000000,0.5,0.05,0.86300167736532,0.8627930855437999,0.8632102691868401,0.5938628226227993
788,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630381173187676,0.8628294363592293,0.8632467982783059,0.5936783185547319
789,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631360946134379,0.8629274608500339,0.8633447283768418,0.5938399530751095
790,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631901915124018,0.862981548249361,0.8633988347754427,0.5938467200170394
791,Normal,1.1666666666666667,100000000,0.5,0.05,0.863208620275806,0.8629999628367072,0.8634172777149048,0.5938305788284635
792,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631342710979943,0.8629255988053232,0.8633429433906655,0.5937541455697743
793,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630529030066043,0.8628442303708729,0.8632615756423357,0.5937065626233948
794,Normal,1.1666666666666667,100000000,0.5,0.05,0.863224019022077,0.86301531653466,0.863432721509494,0.5937336399674062
795,Normal,1.1666666666666667,100000000,0.5,0.05,0.8632221373634827,0.8630134885917881,0.8634307861351774,0.5938570765739025
796,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631681638585977,0.8629595149977946,0.8633768127194009,0.5938257372138191
797,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631286833300216,0.8629199946809974,0.8633373719790457,0.5937121905655094
798,Normal,1.1666666666666667,100000000,0.5,0.05,0.8630929592432377,0.8628842964367779,0.8633016220496975,0.593750229285696
799,Normal,1.1666666666666667,100000000,0.5,0.05,0.8631506643268025,0.8629420314677013,0.8633592971859038,0.593852905846106
